flowtime, w1, w2, w3, w4, w5
20.7, 1.4267809338408372e-11, 5.061350450593448e-5, -1.8772579111512713, 5.0613504505936266e-5, 1.4267809346336215e-11
20.8, 1.3199274027437857e-11, 4.8637631520068514e-5, -1.8772335436536667, 4.8637631520070696e-5, 1.3199274029363496e-11
20.9, 1.2210997886318673e-11, 4.674644015726087e-5, -1.8772093935323595, 4.6746440157262644e-5, 1.2210997890105587e-11
21.0, 1.1296932342557839e-11, 4.493589253020423e-5, -1.8771854593913495, 4.4935892530206124e-5, 1.1296932345647444e-11
21.1, 1.0451486420886183e-11, 4.3202166483451215e-5, -1.8771617398255405, 4.320216648345353e-5, 1.045148642381219e-11
21.2, 9.669491944117403e-12, 4.154164268835496e-5, -1.8771382334214588, 4.1541642688356934e-5, 9.669491947687078e-12
21.3, 8.946171417335011e-12, 3.995089259632473e-5, -1.8771149387583246, 3.995089259632667e-5, 8.946171421097786e-12
21.4, 8.277108421922644e-12, 3.84266671875526e-5, -1.8770918544081, 3.8426667187553626e-5, 8.27710842629154e-12
21.5, 7.658220118016938e-12, 3.6965886457408586e-5, -1.8770689789369819, 3.6965886457409995e-5, 7.658220122578935e-12
21.6, 7.085732039793799e-12, 3.5565629587249836e-5, -1.8770463109054085, 3.556562958725057e-5, 7.085732043819405e-12
21.7, 6.556154615312517e-12, 3.4223125750592706e-5, -1.8770238488690159, 3.422312575059352e-5, 6.556154618791005e-12
21.8, 6.066261650582066e-12, 3.2935745509422826e-5, -1.8770015913793987, 3.2935745509424365e-5, 6.066261654999237e-12
21.9, 5.613070410749733e-12, 3.170099275893928e-5, -1.876979536984307, 3.170099275894112e-5, 5.613070412651235e-12
22.0, 5.193823032250041e-12, 3.051649718222361e-5, -1.876957684228609, 3.051649718222542e-5, 5.193823034371463e-12
22.1, 4.805969650325831e-12, 2.938000717928181e-5, -1.8769360316545574, 2.9380007179282888e-5, 4.8059696526805836e-12
22.2, 4.447152533589163e-12, 2.8289383237609798e-5, -1.8769145778025, 2.82893832376111e-5, 4.44715253595196e-12
22.3, 4.11519171361076e-12, 2.7242591713916567e-5, -1.8768933212112482, 2.724259171391809e-5, 4.1151917160647435e-12
22.4, 3.808071279750928e-12, 2.6237698998920092e-5, -1.8768722604187813, 2.623769899892189e-5, 3.808071282644751e-12
22.5, 3.5239272264288228e-12, 2.5272866039203243e-5, -1.8768513939623772, 2.527286603920456e-5, 3.5239272285234254e-12
22.6, 3.2610358698393155e-12, 2.4346343192073718e-5, -1.876830720379432, 2.4346343192074762e-5, 3.2610358710515568e-12
22.7, 3.0178031449902434e-12, 2.3456465391118767e-5, -1.8768102382076386, 2.3456465391120637e-5, 3.0178031469480664e-12
22.8, 2.7927551122022896e-12, 2.260164760179696e-5, -1.8767899459856257, 2.2601647601798328e-5, 2.7927551151256146e-12
22.9, 2.5845285673600788e-12, 2.1780380547877862e-5, -1.8767698422530077, 2.1780380547879678e-5, 2.584528569197214e-12
23.0, 2.391862771501669e-12, 2.099122669096216e-5, -1.876749925551176, 2.0991226690963116e-5, 2.3918627734809473e-12
23.1, 2.2135918703368488e-12, 2.0232816446563926e-5, -1.8767301944234378, 2.023281644656499e-5, 2.213591873050982e-12
23.2, 2.0486375495597447e-12, 1.9503844621411876e-5, -1.8767106474153321, 1.950384462141284e-5, 2.0486375517428516e-12
23.3, 1.8960025141447826e-12, 1.8803067057741412e-5, -1.8766912830750315, 1.8803067057742266e-5, 1.8960025153999347e-12
23.4, 1.7547644093060832e-12, 1.8129297471311163e-5, -1.8766720999538846, 1.8129297471312498e-5, 1.7547644111351726e-12
23.5, 1.624070121558814e-12, 1.7481404470834695e-5, -1.8766530966063255, 1.7481404470835647e-5, 1.6240701232859893e-12
23.6, 1.5031305681447548e-12, 1.6858308747355492e-5, -1.8766342715902775, 1.685830874735656e-5, 1.503130571416733e-12
23.7, 1.3912159093382575e-12, 1.6258980422901656e-5, -1.876615623467896, 1.6258980422902337e-5, 1.3912159116058457e-12
23.8, 1.2876510550036255e-12, 1.5682436548468364e-5, -1.8765971508051125, 1.5682436548469208e-5, 1.287651056724096e-12
23.9, 1.1918115514931467e-12, 1.5127738742076148e-5, -1.8765788521724804, 1.5127738742077042e-5, 1.1918115529963792e-12
24.0, 1.1031197495329656e-12, 1.4593990958259345e-5, -1.8765607261449344, 1.4593990958260225e-5, 1.103119750784095e-12
24.1, 1.0210413511609333e-12, 1.4080337380943584e-5, -1.8765427713026854, 1.4080337380944307e-5, 1.0210413525676157e-12
24.2, 9.450820980098946e-13, 1.3585960432187913e-5, -1.876524986230728, 1.3585960432188582e-5, 9.450820991617918e-13
24.3, 8.747847567724252e-13, 1.3110078889782578e-5, -1.876507369519326, 1.3110078889783373e-5, 8.747847572323795e-13
24.4, 8.09726322480089e-13, 1.2651946107155108e-5, -1.876489919764621, 1.2651946107155943e-5, 8.09726324018187e-13
24.5, 7.495155101753964e-13, 1.221084832945976e-5, -1.87647263556823, 1.2210848329460491e-5, 7.49515510938411e-13
24.6, 6.937903193302991e-13, 1.178610310013264e-5, -1.8764555155376905, 1.1786103100133345e-5, 6.937903209394687e-13
24.7, 6.422158717993863e-13, 1.1377057752576441e-5, -1.8764385582867118, 1.1377057752577138e-5, 6.422158734715818e-13
24.8, 5.944823163967265e-13, 1.098308798195374e-5, -1.8764217624352109, 1.0983087981954495e-5, 5.944823181346298e-13
24.9, 5.503030144069097e-13, 1.060359649242395e-5, -1.8764051266094963, 1.060359649242459e-5, 5.503030155923313e-13
25.0, 5.094127635056269e-13, 1.0238011715435357e-5, -1.8763886494424997, 1.0238011715435909e-5, 5.094127651147965e-13
25.1, 4.71566225347488e-13, 9.885786594972267e-6, -1.8763723295738546, 9.885786594972889e-6, 4.715662262325312e-13
25.2, 4.365363318900034e-13, 9.546397435912364e-6, -1.8763561656501122, 9.546397435912971e-6, 4.3653633294669145e-13
25.3, 4.0411305455313614e-13, 9.219342811885974e-6, -1.8763401563246496, 9.219342811886643e-6, 4.0411305582706214e-13
25.4, 3.741020583165198e-13, 8.904142529268678e-6, -1.876324300257967, 8.904142529269352e-6, 3.741020594603712e-13
25.5, 3.463235199412518e-13, 8.600336644130548e-6, -1.8763085961179051, 8.600336644131138e-6, 3.463235213546391e-13
25.6, 3.206110348153643e-13, 8.307484529173967e-6, -1.8762930425796698, 8.30748452917456e-6, 3.206110352873874e-13
25.7, 2.9681065279435545e-13, 8.025163987866003e-6, -1.8762776383255704, 8.02516398786648e-6, 2.9681065336695164e-13
25.8, 2.747799095977309e-13, 7.752970413149192e-6, -1.8762623820458555, 7.752970413149639e-6, 2.7477991027492314e-13
25.9, 2.543869885965617e-13, 7.4905159882640605e-6, -1.8762472724381103, 7.490515988264558e-6, 2.5438698944003476e-13
26.0, 2.355099053091067e-13, 7.237428927375947e-6, -1.8762323082076355, 7.237428927376341e-6, 2.3550990652537074e-13
26.1, 2.1803578058045685e-13, 6.993352753829008e-6, -1.8762174880676115, 6.993352753829365e-6, 2.180357815526635e-13
26.2, 2.0186014669048306e-13, 6.757945613982636e-6, -1.876202810739051, 6.757945613983209e-6, 2.0186014729459216e-13
26.3, 1.868863721601714e-13, 6.5308796247123575e-6, -1.8761882749508247, 6.530879624712826e-6, 1.8688637281657852e-13
26.4, 1.730249736076591e-13, 6.311840252757041e-6, -1.87617387943978, 6.311840252757521e-6, 1.7302497475620396e-13
26.5, 1.6019317777651095e-13, 6.10052572421961e-6, -1.8761596229509445, 6.100525724219935e-6, 1.601931784516917e-13
26.6, 1.4831439160866652e-13, 5.896646462607873e-6, -1.8761455042371717, 5.896646462608385e-6, 1.4831439269820846e-13
26.7, 1.3731771765909507e-13, 5.699924553914055e-6, -1.876131522059631, 5.699924553914412e-6, 1.3731771803926138e-13
26.8, 1.27137523362653e-13, 5.510093237300586e-6, -1.8761176751877169, 5.510093237300965e-6, 1.2713752419070488e-13
26.9, 1.1771310035141553e-13, 5.32689642005844e-6, -1.8761039623990077, 5.326896420058889e-6, 1.1771310134708923e-13
27.0, 1.0898824292196162e-13, 5.150088215570758e-6, -1.8760903824791302, 5.150088215571076e-6, 1.0898824350595609e-13
27.1, 1.0091093425466961e-13, 4.979432503086043e-6, -1.8760769342224204, 4.979432503086429e-6, 1.0091093478368413e-13
27.2, 9.343305494347934e-14, 4.81470250818119e-6, -1.8760636164311297, 4.8147025081815344e-6, 9.343305552479186e-14
27.3, 8.651003922965239e-14, 4.655680402845208e-6, -1.8760504279161168, 4.655680402845541e-6, 8.651003948711953e-14
27.4, 8.01006588004442e-14, 4.502156924190863e-6, -1.8760373674965, 4.502156924191198e-6, 8.010065942802036e-14
27.5, 7.416675122295361e-14, 4.353931010836425e-6, -1.8760244339998657, 4.353931010836754e-6, 7.416675180426615e-14
27.6, 6.867298014365172e-14, 4.2108094560728855e-6, -1.876011626261967, 4.210809456073261e-6, 6.867298078463761e-14
27.7, 6.358666070889703e-14, 4.072606576967393e-6, -1.875998943127486, 4.072606576967734e-6, 6.358666113331552e-14
27.8, 5.887752590344658e-14, 3.939143898603005e-6, -1.8759863834488928, 3.939143898603256e-6, 5.887752629299973e-14
27.9, 5.4517570619906204e-14, 3.810249852704693e-6, -1.8759739460875573, 3.810249852704998e-6, 5.4517570835132646e-14
28.0, 5.048086001131993e-14, 3.6857594899334077e-6, -1.8759616299131117, 3.685759489933693e-6, 5.0480860358632386e-14
28.1, 4.674339485596909e-14, 3.5655142051747964e-6, -1.8759494338036342, 3.565514205175051e-6, 4.674339542186041e-14
28.2, 4.3282968825366184e-14, 3.4493614751836317e-6, -1.8759373566456636, 3.449361475183913e-6, 4.328296920218007e-14
28.3, 4.00790123351265e-14, 3.337154607979087e-6, -1.875925397334076, 3.3371546079793316e-6, 4.007901298482874e-14
28.4, 3.7112491662100417e-14, 3.2287525034186703e-6, -1.8759135547723178, 3.228752503418916e-6, 3.7112492181057624e-14
28.5, 3.4365790388800185e-14, 3.1240194244071863e-6, -1.8759018278721942, 3.124019424407415e-6, 3.4365790694542414e-14
28.6, 3.1822597149737295e-14, 3.0228247782298907e-6, -1.8758902155538997, 3.0228247782301308e-6, 3.1822597643215987e-14
28.7, 2.946781571772788e-14, 2.9250429075210687e-6, -1.8758787167460544, 2.925042907521306e-6, 2.9467816080461536e-14
28.8, 2.7287464242048024e-14, 2.8305528904069164e-6, -1.8758673303856173, 2.8305528904071103e-6, 2.728746430272713e-14
28.9, 2.5268606501354295e-14, 2.739238349387629e-6, -1.87585605541795, 2.739238349387808e-6, 2.5268607057523552e-14
29.0, 2.3399276985438727e-14, 2.650987268542344e-6, -1.8758448907967662, 2.650987268542526e-6, 2.3399277459808528e-14
29.1, 2.1668370685211645e-14, 2.565691818663768e-6, -1.8758338354840731, 2.565691818663971e-6, 2.1668370995312046e-14
29.2, 2.006563991559734e-14, 2.483248189951328e-6, -1.8758228884501618, 2.483248189951494e-6, 2.0065640282689166e-14
29.3, 1.8581576297021222e-14, 2.403556431906552e-6, -1.8758120486737182, 2.403556431906719e-6, 1.8581576605780648e-14
29.4, 1.720738203977759e-14, 2.3265203000969705e-6, -1.8758013151415314, 2.3265203000971755e-6, 1.720738227344243e-14
29.5, 1.593491279973377e-14, 2.252047109467537e-6, -1.8757906868487981, 2.2520471094677095e-6, 1.5934913223481774e-14
29.6, 1.475663487207097e-14, 2.1800475938988947e-6, -1.8757801627987283, 2.180047593899068e-6, 1.475663516742065e-14
29.7, 1.3665560395051568e-14, 2.110435771723044e-6, -1.8757697420028765, 2.11043577172316e-6, 1.3665560818799572e-14
29.8, 1.2655234233275038e-14, 2.0431288169241162e-6, -1.875759423480775, 2.0431288169242594e-6, 1.2655234638919885e-14
29.9, 1.1719674869859915e-14, 1.9780469357642186e-6, -1.875749206260254, 1.978046935764339e-6, 1.1719675155487526e-14
30.0, 1.0853340029216368e-14, 1.915113248587285e-6, -1.875739089377141, 1.915113248587416e-6, 1.0853340333282381e-14
30.1, 1.0051106094760784e-14, 1.8542536765670033e-6, -1.8757290718751827, 1.8542536765671399e-6, 1.0051106351222195e-14
30.2, 9.30822313731773e-15, 1.7953968331746657e-6, -1.8757191528064527, 1.7953968331747927e-6, 9.308223561400979e-15
30.3, 8.620288896187862e-15, 1.7384739201561505e-6, -1.8757093312305602, 1.7384739201562621e-6, 8.620289109402839e-15
30.4, 7.98324261971587e-15, 1.6834186278136209e-6, -1.8756996062155777, 1.683418627813764e-6, 7.983242901991045e-15
30.5, 7.393314448524224e-15, 1.6301670394028508e-6, -1.8756899768370303, 1.6301670394029705e-6, 7.393314813604586e-15
30.6, 6.847014888526522e-15, 1.5786575394610214e-6, -1.8756804421785467, 1.5786575394611271e-6, 6.847015241202868e-15
30.7, 6.341115897820326e-15, 1.528830725892088e-6, -1.875671001331479, 1.5288307258921909e-6, 6.341116057061072e-15
30.8, 5.8726291015474314e-15, 1.48062932564283e-6, -1.8756616533950452, 1.4806293256429431e-6, 5.872629317444358e-15
30.9, 5.4387812500453936e-15, 1.4339981138136221e-6, -1.8756523974762005, 1.4339981138137056e-6, 5.438781487733159e-15
31.0, 5.0370091519746225e-15, 1.3888838360513073e-6, -1.8756432326895731, 1.3888838360513998e-6, 5.037009339711081e-15
31.1, 4.6649402566694864e-15, 1.345235134082913e-6, -1.875634158157427, 1.3452351340830292e-6, 4.664940472566413e-15
31.2, 4.320372716526468e-15, 1.3030024742522876e-6, -1.8756251730096911, 1.3030024742523757e-6, 4.3203730095294404e-15
31.3, 4.0012768823585805e-15, 1.2621380789301483e-6, -1.875616276383909, 1.2621380789302425e-6, 4.001277223133776e-15
31.4, 3.705767631879565e-15, 1.2225958606736442e-6, -1.8756074674250443, 1.2225958606737317e-6, 3.705767887000002e-15
31.5, 3.4320986140728586e-15, 1.1843313590170651e-6, -1.8755987452856306, 1.1843313590171496e-6, 3.4320987510199e-15
31.6, 3.178652711844282e-15, 1.1473016797803165e-6, -1.8755901091256622, 1.1473016797804048e-6, 3.1786529825535494e-15
31.7, 2.9439375680275767e-15, 1.1114654367888924e-6, -1.8755815581124609, 1.1114654367889763e-6, 2.943937751238245e-15
31.8, 2.7265654048885214e-15, 1.0767826959013655e-6, -1.875573091420826, 1.076782695901451e-6, 2.726565611733869e-15
31.9, 2.525253453739703e-15, 1.0432149212471035e-6, -1.8755647082326912, 1.0432149212471969e-6, 2.5252536917627123e-15
32.0, 2.338816533316038e-15, 1.0107249235813958e-6, -1.8755564077374591, 1.0107249235814708e-6, 2.3388168403992447e-15
32.1, 2.166153478607945e-15, 9.79276810667139e-7, -1.87554818913147, 9.79276810667223e-7, 2.1661535448185707e-15
32.2, 2.0062449009307272e-15, 9.488359395996481e-7, -1.8755400516185177, 9.488359395997163e-7, 2.006245092019622e-15
32.3, 1.85815108024759e-15, 9.193688709921397e-7, -1.8755319944093753, 9.193688709922131e-7, 1.858151254574301e-15
32.4, 1.7209944637735875e-15, 8.908433249450688e-7, -1.8755240167218878, 8.908433249451489e-7, 1.7209946246905515e-15
32.5, 1.5939682356420638e-15, 8.632281387241924e-7, -1.875516117780953, 8.632281387242627e-7, 1.593968377785382e-15
32.6, 1.4763238527124387e-15, 8.364932260773524e-7, -1.875508296818507, 8.364932260774002e-7, 1.4763240630778447e-15
32.7, 1.3673673813625713e-15, 8.106095381217069e-7, -1.8755005530732458, 8.106095381217678e-7, 1.3673675146219321e-15
32.8, 1.266457963246081e-15, 7.855490257374268e-7, -1.8754928857909685, 7.855490257374858e-7, 1.2664580542647387e-15
32.9, 1.1729986844279932e-15, 7.61284603404691e-7, -1.875485294224117, 7.61284603404753e-7, 1.1729988307618574e-15
33.0, 1.0864412585712579e-15, 7.377901144263146e-7, -1.8754777776320317, 7.377901144263761e-7, 1.0864413510985122e-15
33.1, 1.0062731016168595e-15, 7.150402974786934e-7, -1.8754703352807531, 7.150402974787435e-7, 1.0062732414134718e-15
33.2, 9.320253605345893e-16, 6.930107544369517e-7, -1.8754629664430165, 6.930107544369882e-7, 9.320254884300513e-16
33.3, 8.632591255888028e-16, 6.716779194228395e-7, -1.8754556703981926, 6.716779194228893e-7, 8.632592620329786e-16
33.4, 7.995681206689105e-16, 6.510190290261405e-7, -1.8754484464320844, 6.510190290261942e-7, 7.995681684411342e-16
33.5, 7.405787527378205e-16, 6.310120936515712e-7, -1.875441293837458, 6.310120936516233e-7, 7.405788363811174e-16
33.6, 6.859432232449046e-16, 6.116358699465278e-7, -1.875434211913182, 6.116358699465777e-7, 6.859433415859219e-16
33.7, 6.353410750241256e-16, 5.928698342661295e-7, -1.8754271999646799, 5.9286983426618e-7, 6.353411087999259e-16
33.8, 5.884746049872106e-16, 5.746941571340778e-7, -1.8754202573037873, 5.746941571341226e-7, 5.884746890495622e-16
33.9, 5.450658583288606e-16, 5.570896786596402e-7, -1.8754133832486608, 5.570896786596861e-7, 5.450658999828872e-16
34.0, 5.048608507532156e-16, 5.400378848725908e-7, -1.8754065771238644, 5.400378848726341e-7, 5.048609497339106e-16
34.1, 4.676240923522342e-16, 5.23520884940105e-7, -1.8753998382600308, 5.235208849401415e-7, 4.676242422899678e-16
34.2, 4.33134223068289e-16, 5.075213892304028e-7, -1.8753931659940395, 5.075213892304393e-7, 4.331343276643156e-16
34.3, 4.011899522063564e-16, 4.920226881898181e-7, -1.875386559669134, 4.920226881898526e-7, 4.011900115444869e-16
34.4, 3.716035961931265e-16, 4.770086320013856e-7, -1.8753800186342005, 4.770086320014209e-7, 3.7160371981423167e-16
34.5, 3.4419914648389293e-16, 4.624636109941511e-7, -1.8753735422448097, 4.624636109941879e-7, 3.4419922652332033e-16
34.6, 3.188163706822403e-16, 4.483725367743275e-7, -1.8753671298618375, 4.48372536774361e-7, 3.1881648617368635e-16
34.7, 2.953062026042692e-16, 4.347208240492368e-7, -1.8753607808527555, 4.34720824049267e-7, 2.9530625465084976e-16
34.8, 2.735312456469742e-16, 4.2149437311801517e-7, -1.8753544945904013, 4.2149437311805064e-7, 2.7353134865059335e-16
34.9, 2.533625992878053e-16, 4.086795530027513e-7, -1.875348270453946, 4.0867955300277625e-7, 2.533626748014431e-16
35.0, 2.346812769139806e-16, 3.962631851951299e-7, -1.8753421078280175, 3.962631851951621e-7, 2.3468132711672094e-16
35.1, 2.1737795321637703e-16, 3.842325279953829e-7, -1.8753360061031112, 3.8423252799541163e-7, 2.173780459950641e-16
35.2, 2.0135098055270546e-16, 3.7257526142007967e-7, -1.875329964675506, 3.7257526142010556e-7, 2.0135099396245247e-16
35.3, 1.865067005565066e-16, 3.612794726573996e-7, -1.8753239829470512, 3.612794726574281e-7, 1.8650673123130286e-16
35.4, 1.7275717193933275e-16, 3.503336420486619e-7, -1.8753180603252695, 3.503336420486837e-7, 1.7275725114065096e-16
35.5, 1.600211557719086e-16, 3.3972662957617297e-7, -1.8753121962233592, 3.397266295762015e-7, 1.6002122944170619e-16
35.6, 1.48225009159958e-16, 3.294476618378702e-7, -1.8753063900598028, 3.2944766183789385e-7, 1.4822505215495931e-16
35.7, 1.3729795428546217e-16, 3.194863194904279e-7, -1.87530064125868, 3.194863194904501e-7, 1.372980175627058e-16
35.8, 1.2717729647446117e-16, 3.0983252514309406e-7, -1.8752949492495672, 3.098325251431169e-7, 1.27177322455846e-16
35.9, 1.1780219997917297e-16, 3.004765316849889e-7, -1.8752893134673636, 3.004765316850127e-7, 1.178022233624193e-16
36.0, 1.0911915085748846e-16, 2.914089110296255e-7, -1.8752837333523498, 2.9140891102964807e-7, 1.0911923416554169e-16
36.1, 1.0107606146151373e-16, 2.8262054326107634e-7, -1.875278208349882, 2.826205432611008e-7, 1.0107611501669081e-16
36.2, 9.362583462260647e-17, 2.7410260616633364e-7, -1.875272737910884, 2.7410260616635434e-7, 9.362583877124694e-17
36.3, 8.672489545170114e-17, 2.6584656513983153e-7, -1.87526732149124, 2.6584656513985207e-7, 8.67249696662697e-17
36.4, 8.0332939738931e-17, 2.578441634457956e-7, -1.8752619585521908, 2.578441634458168e-7, 8.033297070706548e-17
36.5, 7.441239877900636e-17, 2.5008741282529466e-7, -1.8752566485597852, 2.5008741282531356e-7, 7.441243984635656e-17
36.6, 6.892806109063285e-17, 2.425685844351941e-7, -1.875251390985412, 2.425685844352152e-7, 6.892811602869009e-17
36.7, 6.384812005299575e-17, 2.3528020010654582e-7, -1.875246185305369, 2.352802001065654e-7, 6.384819099893847e-17
36.8, 5.914278599694553e-17, 2.282150239106176e-7, -1.8752410310008476, 2.282150239106346e-7, 5.914282396329173e-17
36.9, 5.4784463046036395e-17, 2.213660540211926e-7, -1.875235927558137, 2.2136605402120937e-7, 5.4784502856222803e-17
37.0, 5.0747333330558365e-17, 2.1472651486225198e-7, -1.8752308744682364, 2.1472651486226813e-7, 5.0747391285808677e-17
37.1, 4.700773036518031e-17, 2.0828984953043766e-7, -1.8752258712271623, 2.0828984953045494e-7, 4.700776476956245e-17
37.2, 4.354398961408182e-17, 2.0204971248223828e-7, -1.8752209173354975, 2.0204971248225784e-7, 4.354402150413641e-17
37.3, 4.0335591356687156e-17, 1.959999624762898e-7, -1.8752160122987747, 1.95999962476305e-7, 4.033561708663921e-17
37.4, 3.736319689398213e-17, 1.9013465576120468e-7, -1.8752111556271347, 1.90134655761221e-7, 3.7363235866059346e-17
37.5, 3.461017290150435e-17, 1.8444803950032338e-7, -1.8752063468353437, 1.8444803950033862e-7, 3.4610208521144816e-17
37.6, 3.2060064907292035e-17, 1.7893454542435244e-7, -1.8752015854429032, 1.7893454542436642e-7, 3.206009076296047e-17
37.7, 2.9697812675922256e-17, 1.7358878370393784e-7, -1.8751968709738163, 1.7358878370395245e-7, 2.96978595681313e-17
37.8, 2.7509849524449685e-17, 1.6840553703402144e-7, -1.8751922029565835, 1.6840553703403386e-7, 2.750988078592238e-17
37.9, 2.5482865608489488e-17, 1.633797549223756e-7, -1.8751875809242373, 1.6337975492238924e-7, 2.548289762426045e-17
38.0, 2.360549922655772e-17, 1.5850654817479238e-7, -1.875183004414278, 1.5850654817480558e-7, 2.360552856037928e-17
38.1, 2.1866214769514025e-17, 1.5378118357012022e-7, -1.8751784729685814, 1.5378118357013157e-7, 2.186625470541681e-17
38.2, 2.0255246295767455e-17, 1.4919907871801842e-7, -1.8751739861334094, 1.4919907871803131e-7, 2.0255266284671577e-17
38.3, 1.876288405894808e-17, 1.447557970930334e-7, -1.8751695434593132, 1.4475579709304486e-7, 1.8762902748782962e-17
38.4, 1.7380364998918713e-17, 1.4044704323864847e-7, -1.8751651445011281, 1.404470432386608e-7, 1.7380404348145064e-17
38.5, 1.6099979097830793e-17, 1.3626865813514545e-7, -1.8751607888179072, 1.3626865813515797e-7, 1.6100019159449956e-17
38.6, 1.4913650670797265e-17, 1.3221661472555087e-7, -1.8751564759729622, 1.3221661472556255e-7, 1.4913682267513633e-17
38.7, 1.3815022680583675e-17, 1.2828701359393205e-7, -1.8751522055336782, 1.2828701359394182e-7, 1.3815053627765424e-17
38.8, 1.2797230677700736e-17, 1.2447607879063736e-7, -1.8751479770717505, 1.244760787906471e-7, 1.2797257727674763e-17
38.9, 1.1854369826726117e-17, 1.2078015379931532e-7, -1.8751437901626253, 1.2078015379932432e-7, 1.1854394802379903e-17
39.0, 1.0981177556260591e-17, 1.1719569764065128e-7, -1.8751396443859805, 1.1719569764066218e-7, 1.0981196790866446e-17
39.1, 1.0172195826889686e-17, 1.1371928110792286e-7, -1.8751355393255926, 1.1371928110793409e-7, 1.017222300258009e-17
39.2, 9.422996593484898e-18, 1.1034758312984167e-7, -1.8751314745689194, 1.1034758312985098e-7, 9.423018405276502e-18
39.3, 8.728665917116272e-18, 1.0707738725609372e-7, -1.8751274497075958, 1.0707738725610253e-7, 8.728679955445163e-18
39.4, 8.085676091449982e-18, 1.0390557826129035e-7, -1.8751234643369568, 1.039055782612983e-7, 8.085697756572479e-18
39.5, 7.490091125261506e-18, 1.008291388632026e-7, -1.8751195180562148, 1.0082913886321118e-7, 7.490110087481873e-18
39.6, 6.9382870344240985e-18, 9.78451465511913e-8, -1.8751156104685118, 9.784514655119839e-8, 6.938296840301593e-18
39.7, 6.4273078916443714e-18, 9.495077052108077e-8, -1.875111741180504, 9.495077052108677e-8, 6.427324297631717e-18
39.8, 5.953733331422684e-18, 9.214326871264363e-8, -1.8751079098027836, 9.214326871265182e-8, 5.953754766065155e-18
39.9, 5.515049319534755e-18, 8.941998494621534e-8, -1.8751041159494874, 8.941998494622357e-8, 5.515061346401595e-18
40.0, 5.1088645837995425e-18, 8.677834615491625e-8, -1.8751003592385085, 8.677834615492337e-8, 5.108875206833494e-18
40.1, 4.732529316304392e-18, 8.421585970918474e-8, -1.8750966392912527, 8.421585970919188e-8, 4.732549891884945e-18
40.2, 4.383956918510648e-18, 8.173011083043786e-8, -1.875092955732741, 8.173011083044433e-8, 4.3839773264693634e-18
40.3, 4.060885354673981e-18, 7.931876009072468e-8, -1.8750893081915003, 7.931876009073106e-8, 4.060891158580104e-18
40.4, 3.7616821557189796e-18, 7.697954099540798e-8, -1.8750856962994984, 7.69795409954141e-8, 3.7616976607389485e-18
40.5, 3.484452503441819e-18, 7.471025764608145e-8, -1.8750821196924012, 7.471025764608767e-8, 3.484459543558994e-18
40.6, 3.227931460598536e-18, 7.2508782480813e-8, -1.8750785780089594, 7.25087824808192e-8, 3.2279439484254296e-18
