flowtime, whM1R1, whM1R2, whM1R3, whM1R4, whM1R5, whM1R6, whM1R7, whM1R8, whM1R9, whM1R10, whM1R11, whM1R12, whM1R13, whM1R14, whM1R15
0.0, 0.009070628389403338, 0.0021379577566578217, 0.003186120305718552, 0.0029135850933954526, 0.0020287368843825487, 0.007949970673288068, 0.002077163562237844, 0.0022929746604671715, 0.004739404791849364, 0.007601448569049881, 0.005033661732445258, 0.002055137080209765, 0.006297858598105444, 0.0020132338364660875, 0.002576382984383503
0.1, 0.005374837959992327, 0.0009802836699612447, 0.001582709279435099, 0.001533729822084222, 0.0009165235163997107, 0.003819992492767214, 0.0009342780122545066, 0.0010478718289220785, 0.002323703973741409, 0.0037930065625308347, 0.0022721272385458164, 0.0009735364996301743, 0.003175737750162674, 0.000895348945394613, 0.0011865787374822833
0.2, 0.0029904431689469547, 0.0004417105889995395, 0.0007525495527375344, 0.0007370224295471456, 0.00040772099719368275, 0.0017665577474733883, 0.0004126301809598715, 0.00046867121592749424, 0.0011174024452203044, 0.0018232378912926297, 0.0010012167273072319, 0.0004502889535144532, 0.0015550185465703415, 0.00039285058108816823, 0.0005258040988185584
0.3, 0.0015748493606668652, 0.00019677350004215286, 0.00034669571497250633, 0.0003333804564555262, 0.00017949934324855315, 0.0007950754355173446, 0.00017997188693676772, 0.00020656176880150926, 0.0005313118665500741, 0.0008535142039861005, 0.00043376863126612505, 0.00020514497575890473, 0.0007442536376313548, 0.00017079497857521066, 0.00022583524918079367
0.4, 0.0007918942952441157, 8.700652808825562e-5, 0.00015644339851443603, 0.00014472563878483813, 7.844324599896733e-5, 0.0003521625358037685, 7.779595914577829e-5, 9.012375944703783e-5, 0.00025134182948937376, 0.0003927619762776792, 0.00018586039990947659, 9.259692853397018e-5, 0.00035073522512600445, 7.374662130896984e-5, 9.449618685728511e-5
0.5, 0.00038405762651956473, 3.827583294929963e-5, 6.974354062649497e-5, 6.105509820056528e-5, 3.408157179334874e-5, 0.0001549587059008964, 3.339029152628109e-5, 3.9032822049885975e-5, 0.0001187925241795904, 0.00017897212335958734, 7.912854918789621e-5, 4.1565264616754086e-5, 0.0001638007242383174, 3.165320952593294e-5, 3.860819522499027e-5
0.6, 0.00018156532996802547, 1.677391789852842e-5, 3.091010046219238e-5, 2.5219096103451135e-5, 1.4729293704015255e-5, 6.820543773662749e-5, 1.4237270776871605e-5, 1.6804214529455968e-5, 5.624483253291041e-5, 8.119382591142093e-5, 3.35821040972376e-5, 1.8599175808011896e-5, 7.61916237748895e-5, 1.3503477219022426e-5, 1.5384332377796697e-5
0.7, 8.449698012181394e-5, 7.326573930936689e-6, 1.3676388254740411e-5, 1.023605132294816e-5, 6.330484038634909e-6, 3.0163974214726244e-5, 6.027886726904867e-6, 7.193778559165388e-6, 2.6719023530878878e-5, 3.681085088012648e-5, 1.4234690165925396e-5, 8.308675441813434e-6, 3.5424720336546906e-5, 5.720252560067816e-6, 5.945137689327349e-6
0.8, 3.902341699569425e-5, 3.189432652337361e-6, 6.057185559124564e-6, 4.083765194571488e-6, 2.703380994262508e-6, 1.3437812128386171e-5, 2.5306731751736227e-6, 3.0609427233379114e-6, 1.2745543602455551e-5, 1.6719987298539764e-5, 6.031471551808243e-6, 3.708933646554088e-6, 1.650268338346316e-5, 2.4020437251372343e-6, 2.2001665765933703e-6
0.9, 1.7992497652093975e-5, 1.3832137244234622e-6, 2.6896054955817763e-6, 1.59677570113489e-6, 1.1453883934601841e-6, 6.037640169315659e-6, 1.0510744749512164e-6, 1.293068857143157e-6, 6.10736264311027e-6, 7.620991101448922e-6, 2.5547938194466077e-6, 1.6553917326400316e-6, 7.714618766426282e-6, 9.972591581591292e-7, 7.593146308952667e-7
1.0, 8.316161469154765e-6, 5.971716376700981e-7, 1.1984366636078261e-6, 6.077032640038636e-7, 4.804269984998632e-7, 2.7369785085476036e-6, 4.3035851532923166e-7, 5.413229967143175e-7, 2.940009028974706e-6, 3.4894117131531055e-6, 1.0812283532460228e-6, 7.390141316696386e-7, 3.622314044714235e-6, 4.0777778752836256e-7, 2.2911968391588396e-7
1.1, 3.8632121312902365e-6, 2.563698658504299e-7, 5.361174482318687e-7, 2.2215831789600586e-7, 1.9886992994832217e-7, 1.2516985514950801e-6, 1.727894705117332e-7, 2.2396453388386023e-7, 1.4217428824744998e-6, 1.6059810979859937e-6, 4.567638664996674e-7, 3.300806243459087e-7, 1.7092033889073155e-6, 1.6326963903509836e-7, 4.784584321271625e-8
1.2, 1.8064275886935134e-6, 1.0928107792959339e-7, 2.4084143165658726e-7, 7.598927861575074e-8, 8.086875010233454e-8, 5.77301380177804e-7, 6.746064844913212e-8, 9.121508716429146e-8, 6.905822149495562e-7, 7.43279786330255e-7, 1.9235456731147823e-7, 1.475343233756712e-7, 8.106756971801943e-7, 6.342162025300904e-8, -5.764732921623415e-9
1.3, 8.508695515117416e-7, 4.615929657007402e-8, 1.0866423910805666e-7, 2.2865100819727486e-8, 3.207725402128665e-8, 2.6839998308620756e-7, 2.524757537270919e-8, 3.6351880401909684e-8, 3.3686867135150885e-7, 3.460175141973385e-7, 8.06136706991411e-8, 6.600182426389507e-8, 3.8652946368544285e-7, 2.3520339009555207e-8, -1.6152541390454023e-8
1.4, 4.0381556133620105e-7, 1.9266828535776458e-8, 4.9245421264001595e-8, 4.8822594852294456e-9, 1.2267868194410946e-8, 1.2572716144246214e-7, 8.811926020349395e-9, 1.4041941548923882e-8, 1.6499857969807732e-7, 1.6204913542769262e-7, 3.354793699173683e-8, 2.9559707740634195e-8, 1.8526348069096395e-7, 8.066277839470698e-9, -1.403475170024819e-8
1.5, 1.9308549504636172e-7, 7.915834980908776e-9, 2.241867016894005e-8, -4.057849006118417e-10, 4.428488514221372e-9, 5.931138306130709e-8, 2.6879735998274457e-9, 5.170841160728784e-9, 8.113297374963151e-8, 7.635559460698424e-8, 1.3824301415782927e-8, 1.3256707725259046e-8, 8.925434493039804e-8, 2.3624965413767883e-9, -9.704547479976766e-9
1.6, 9.299230156973833e-8, 3.182641279827166e-9, 1.0253513182638815e-8, -1.4441964832396184e-9, 1.4410797397555986e-9, 2.8165655439371244e-8, 5.674703964949847e-10, 1.7559473045276824e-9, 4.004404957155873e-8, 3.6199710037728264e-8, 5.619166056897137e-9, 5.9552613070362654e-9, 4.321592860074808e-8, 4.235874729366374e-10, -6.0691974141353955e-9
1.7, 4.5093159567690593e-8, 1.2406980613133108e-9, 4.7122471287056625e-9, -1.2645355562628982e-9, 3.6920947255585546e-10, 1.3458715351501905e-8, -6.822145417340414e-11, 5.055443325107804e-10, 1.98349721724842e-8, 1.7268324519088813e-8, 2.2405984545530294e-9, 2.6808403015398374e-9, 2.1026408630271284e-8, -1.3273703183806569e-10, -3.5878620264056188e-9
1.8, 2.2006527354605008e-8, 4.614808715200989e-10, 2.1765679245761723e-9, -8.69542363843097e-10, 2.4591670201222102e-11, 6.469002246636211e-9, -1.9406650838394282e-10, 8.536365032375252e-11, 9.858528008776683e-9, 8.288483750825198e-9, 8.690860715089052e-10, 1.2099485509546197e-9, 1.0278242070290002e-8, -2.2344748567977258e-10, -2.0463893084728646e-9
1.9, 1.0803672126727881e-8, 1.586270344976895e-10, 1.0107053936228663e-9, -5.385064380029985e-10, -6.074757307548648e-11, 3.1267036656421565e-9, -1.6992047441318377e-10, -3.2624846461149765e-11, 4.9160648270409635e-9, 4.002831473607713e-9, 3.23329727343367e-10, 5.478511185416114e-10, 5.046935224996184e-9, -1.835240874406833e-10, -1.1387861996390237e-9
2.0, 5.33302109469988e-9, 4.6523129155757716e-11, 4.719826158733916e-10, -3.1449839429348615e-10, -6.379233077024743e-11, 1.5192647799296681e-9, -1.1825819880978539e-10, -5.0198267360512853e-11, 2.4591810190320016e-9, 1.9449255713152607e-9, 1.1232805485376378e-10, 2.4905239974852554e-10, 2.488934027165025e-9, -1.2466556146573736e-10, -6.224855299821688e-10
2.1, 2.6458654711076006e-9, 8.326757230571512e-12, 2.2173552497282406e-10, -1.768911936751409e-10, -4.722028751600965e-11, 7.419467657222573e-10, -7.437940967497303e-11, -4.034353750305345e-11, 1.2338915418446814e-9, 9.50706906544921e-10, 3.424615225384278e-11, 1.1377492122018269e-10, 1.232530741254145e-9, -7.744963851472442e-11, -3.356996990977386e-10
2.2, 1.3187930081364257e-9, -2.6497747150671056e-12, 1.0483920770741263e-10, -9.690746285640757e-11, -3.065304401512242e-11, 3.640920017453479e-10, -4.419166913967246e-11, -2.7024311249185547e-11, 6.209075028513459e-10, 4.674671663727147e-10, 7.379224709342892e-12, 5.228609691371823e-11, 6.1277932441723e-10, -4.568766792235196e-11, -1.7914590031244207e-10
2.3, 6.601387294000447e-10, -4.4377994790523886e-12, 4.990775776757997e-11, -5.2056590660297326e-11, -1.857086586301873e-11, 1.7950004014241581e-10, -2.53186203091719e-11, -1.6587798788620376e-11, 3.13323835054242e-10, 2.3118396856089886e-10, -6.41777245753644e-13, 2.420023316644155e-11, 3.0581418932708563e-10, -2.605917830044996e-11, -9.480288296480741e-11
2.4, 3.317363504906113e-10, -3.643298325093964e-12, 2.392994376686557e-11, -2.753554969359995e-11, -1.0783453878858314e-11, 8.889070366626768e-11, -1.4146297362287357e-11, -9.671084056771092e-12, 1.585377908660061e-10, 1.1497327127708128e-10, -2.2444272263625054e-12, 1.129519769397806e-11, 1.5317433878943283e-10, -1.4518254634826282e-11, -4.982802252070095e-11
2.5, 1.6730701089945467e-10, -2.4743562252437374e-12, 1.1561254296335887e-11, -1.438175241902917e-11, -6.08506454976389e-12, 4.4209513862179456e-11, -7.76091979564071e-12, -5.450097707992373e-12, 8.04274056456354e-11, 5.7489575591612376e-11, -1.9747184489583807e-12, 5.323143473381053e-12, 7.698741027347815e-11, -7.950184445406723e-12, -2.604198515803245e-11
2.6, 8.465962763412509e-11, -1.5366820626134722e-12, 5.629826248817007e-12, -7.430686519624027e-12, -3.3642173198780306e-12, 2.2078850180887373e-11, -4.1993490782030264e-12, -2.997984993423211e-12, 4.090428664451942e-11, 2.8896558178088498e-11, -1.363944878565155e-12, 2.536168786800329e-12, 3.8823278594283614e-11, -4.296753676194382e-12, -1.3546131470395345e-11
2.7, 4.297053984104017e-11, -9.059534620285062e-13, 2.7638586504071925e-12, -3.802512871186816e-12, -1.8317328326155667e-12, 1.1070712752392051e-11, -2.2478899112240904e-12, -1.6194223740869509e-12, 2.0854080981324538e-11, 1.4597298183096423e-11, -8.475156163284461e-13, 1.2229078347876076e-12, 1.9639940226444244e-11, -2.2985095093132994e-12, -7.017843102503135e-12
2.8, 2.1872622920647588e-11, -5.162840123816538e-13, 1.3681382376315573e-12, -1.928691148342565e-12, -9.856388889564718e-13, 5.5725338355049875e-12, -1.1930010692250112e-12, -8.623814801451868e-13, 1.0657046420371633e-11, 7.409129127046525e-12, -4.960255944899671e-13, 5.972765171059358e-13, 9.96560028109278e-12, -1.219524113902447e-12, -3.62311029358844e-12
2.9, 1.1163004298426248e-11, -2.8729987492272033e-13, 6.828923924887063e-13, -9.700017895934838e-13, -5.254410173425612e-13, 2.815459112837898e-12, -6.287529259461237e-13, -4.5394936440342547e-13, 5.458511953563974e-12, 3.777680940364296e-12, -2.7925640325709935e-13, 2.956217675895291e-13, 5.071369475378534e-12, -6.427453751453838e-13, -1.8648445466551075e-12
3.0, 5.711316104607782e-12, -1.570937485892587e-13, 3.43673985079206e-13, -4.83761485410562e-13, -2.780134116179253e-13, 1.4276040155981157e-12, -3.2947604917853586e-13, -2.366447794362963e-13, 2.8020318189747782e-12, 1.9343707501851847e-12, -1.5295335569959707e-13, 1.4829196571032263e-13, 2.5879260295844405e-12, -3.3689946515093913e-13, -9.572883071273711e-13
3.1, 2.928869181011215e-12, -8.475132704058504e-14, 1.7435178907045306e-13, -2.3918813246858643e-13, -1.4619562302996607e-13, 7.263933723906417e-13, -1.718239954380082e-13, -1.2233369001074868e-13, 1.441466640799189e-12, 9.944953548473063e-13, -8.205089960997999e-14, 7.536714426902199e-14, 1.324136384585034e-12, -1.757804341558602e-13, -4.902390752567625e-13
3.2, 1.5052695512003066e-12, -4.52414102074448e-14, 8.913690907409822e-14, -1.1718181912372807e-13, -7.648661651731194e-14, 3.7083931285712823e-13, -8.924508762523951e-14, -6.277202593121261e-14, 7.430903208492837e-13, 5.132245875680245e-13, -4.32919783449197e-14, 3.878187796276065e-14, 6.792352895186211e-13, -9.136158858420934e-14, -2.5051871681229967e-13
3.3, 7.752255286581112e-13, -2.394520127601334e-14, 4.59055598166676e-14, -5.683224056860896e-14, -3.9845286801807437e-14, 1.899302670016452e-13, -4.619393483651188e-14, -3.199218039740635e-14, 3.8384691330559613e-13, 2.6579625333608625e-13, -2.252787187553757e-14, 2.0184798917717083e-14, 3.492767212493079e-13, -4.732955750583635e-14, -1.2776796091753392e-13
3.4, 4.0003364722495005e-13, -1.2585023926141881e-14, 2.3803572730510916e-14, -2.724833043992808e-14, -2.068210425261421e-14, 9.757584361284083e-14, -2.3839435654632606e-14, -1.6201973772303514e-14, 1.98668484041737e-13, 1.381099702133111e-13, -1.158231740621827e-14, 1.0613141206716544e-14, 1.8002746761098885e-13, -2.445023209321451e-14, -6.504582912043417e-14
3.5, 2.0681413633848004e-13, -6.575736191311685e-15, 1.2421028635706787e-14, -1.288875126849531e-14, -1.0702129705889147e-14, 5.027775291644912e-14, -1.2271271547782306e-14, -8.155403741726991e-15, 1.0302208625698529e-13, 7.19843146432514e-14, -5.890022277590052e-15, 5.630085205959308e-15, 9.300106503019205e-14, -1.2600423024530516e-14, -3.3058648880093726e-14
3.6, 1.0711354727435556e-13, -3.418830840087293e-15, 6.518795637442752e-15, -5.99665172335962e-15, -5.523229268557179e-15, 2.598011288320503e-14, -6.3024267826902775e-15, -4.08047757065434e-15, 5.352280761370981e-14, 3.7626487010662516e-14, -2.9644666521267868e-15, 3.009242301063337e-15, 4.8148151633015975e-14, -6.480076970079886e-15, -1.6774883771530258e-14
3.7, 5.5572290140690775e-14, -1.7699414505260285e-15, 3.438925161415118e-15, -2.7320136275300853e-15, -2.8439387233599105e-15, 1.3461229244059115e-14, -3.2304933495164475e-15, -2.0292230173494752e-15, 2.7856851819386988e-14, 1.971984802146868e-14, -1.4769295575746807e-15, 1.6185041596878501e-15, 2.497919354731284e-14, -3.3264928859895617e-15, -8.499101199655117e-15
3.8, 2.887982223292363e-14, -9.129160111891086e-16, 1.8225430087866882e-15, -1.2102414877753003e-15, -1.4614454423957973e-15, 6.9928550305034714e-15, -1.6529945979641228e-15, -1.002757403124791e-15, 1.4524050826284044e-14, 1.0360572343009115e-14, -7.282097185184063e-16, 8.749296171722212e-16, 1.2985261558596973e-14, -1.7049223833191465e-15, -4.299783621630349e-15
3.9, 1.503240763227501e-14, -4.693401806708228e-16, 9.698307155916162e-16, -5.151566427096075e-16, -7.497055650854547e-16, 3.641656447874827e-15, -8.444977119924242e-16, -4.921813497969011e-16, 7.585504626373088e-15, 5.455764106100595e-15, -3.5509959985658845e-16, 4.748766485830368e-16, 6.763391317268181e-15, -8.726080918510868e-16, -2.1721651661629995e-15
4.0, 7.836790411376513e-15, -2.4059524068633997e-16, 5.17910223960884e-16, -2.061222593863338e-16, -3.8400569247901284e-16, 1.900936204442622e-15, -4.30843789963698e-16, -2.3979519238375134e-16, 3.968267763643906e-15, 2.8790262931443026e-15, -1.710546731840703e-16, 2.5854986050023983e-16, 3.5293063255461422e-15, -4.460702792203962e-16, -1.0957625638360123e-15
4.1, 4.091696527099596e-15, -1.2301415146921662e-16, 2.774260583880288e-16, -7.385579433398664e-17, -1.9642789542100008e-16, 9.945139038865488e-16, -2.1953028335953938e-16, -1.1586439046170806e-16, 2.0792961827316324e-15, 1.5222484222457917e-15, -8.124842656096176e-17, 1.4110166820361064e-16, 1.8449983967985316e-15, -2.2778189712902956e-16, -5.519686254997148e-16
4.2, 2.1394667532558706e-15, -6.27472449663341e-17, 1.4900018632097485e-16, -2.0453966509913e-17, -1.0035865041052153e-16, 5.214117632477642e-16, -1.1173036945739085e-16, -5.545095198662907e-17, 1.0912139417615936e-15, 8.063281868856169e-16, -3.794763997377381e-17, 7.713837686228719e-17, 9.661763281321753e-16, -1.1620389866673352e-16, -2.776363045940118e-16
4.3, 1.1202819127221138e-15, -3.1936572032841664e-17, 8.020556635608432e-17, -9.81291300130887e-19, -5.122139571223263e-17, 2.739243712377353e-16, -5.68057101255609e-17, -2.623982330245387e-17, 5.73536640538404e-16, 4.2782451205019343e-16, -1.7354177795442532e-17, 4.22217208616143e-17, 5.068079472328708e-16, -5.923172480294819e-17, -1.3943895993918848e-16
4.4, 5.874251402724084e-16, -1.622183483074703e-17, 4.325647330297552e-17, 4.676630492596766e-18, -2.6118166788091502e-17, 1.4418327323829094e-16, -2.8853054349184565e-17, -1.2247347700742914e-17, 3.0189069733973436e-16, 2.2734889530885826e-16, -7.719188627860671e-18, 2.3128533529894303e-17, 2.6627536361034096e-16, -3.016896042813335e-17, -6.992171102312621e-17
4.5, 3.0843646698875836e-16, -8.223983593425872e-18, 2.3366581127172213e-17, 5.2161857852807174e-18, -1.330677429658775e-17, 7.603082561784158e-17, -1.464198798069986e-17, -5.618393336724843e-18, 1.591312582986415e-16, 1.2098822051173414e-16, -3.3023812549713792e-18, 1.2675459583336072e-17, 1.4011787645710067e-16, -1.5355835653335942e-17, -3.500468628583993e-17
4.6, 1.6216310176319057e-16, -4.1616626729537196e-18, 1.2639262506589923e-17, 4.20615407632122e-18, -6.774531635562688e-18, 4.0161760596799134e-17, -7.424033349612181e-18, -2.5197911648602122e-18, 8.399591339127957e-17, 6.447183502261522e-17, -1.3310252439239505e-18, 6.948246453520982e-18, 7.384251676728189e-17, -7.811279415848404e-18, -1.7493786933368432e-17
4.7, 8.536838448073822e-17, -2.1022829820872794e-18, 6.844338074556762e-18, 2.988259429617051e-18, -3.4466276824608032e-18, 2.1249249156039675e-17, -3.7612092945153925e-18, -1.095522486621144e-18, 4.439539412048546e-17, 3.4397837016931457e-17, -4.832767950380232e-19, 3.8088592956923675e-18, 3.8971377093701905e-17, -3.97134260719081e-18, -8.726307252620808e-18
4.8, 4.499732404465972e-17, -1.0601583804055365e-18, 3.709699009564441e-18, 1.983353654068303e-18, -1.7524502671264693e-18, 1.1260103290100494e-17, -1.904071976893145e-18, -4.550285553534071e-19, 2.3494953949986796e-17, 1.8373319913653794e-17, -1.3869120931465608e-19, 2.0876475213533137e-18, 2.0596238095485738e-17, -2.0180613950737208e-18, -4.3441128096350974e-18
4.9, 2.3746908853498393e-17, -5.337069012963057e-19, 2.012201890882067e-18, 1.2615894482416828e-18, -8.905523508334945e-19, 5.975471969190724e-18, -9.631892547946805e-19, -1.7549161729306575e-19, 1.244941019480274e-17, 9.824317467314109e-18, -1.1532144082681472e-20, 1.14396868628806e-18, 1.0899594410303833e-17, -1.0250377658616272e-18, -2.1578506164731015e-18
5.0, 1.2547123880901222e-17, -2.6822676457687773e-19, 1.0921177125714813e-18, 7.794487940182328e-19, -4.5233135760438135e-19, 3.1753958590585104e-18, -4.868792895213817e-19, -5.868480341052077e-20, 6.604511519812924e-18, 5.258262939179983e-18, 2.653645143188301e-20, 6.266700221363909e-19, 5.775502692113045e-18, -5.204411021683711e-19, -1.0692786793457148e-18
5.1, 6.637195329275089e-18, -1.3456141843598277e-19, 5.930337644408219e-19, 4.714912486425014e-19, -2.29637223963185e-19, 1.6895976043465243e-18, -2.4594168485677073e-19, -1.3170453731491758e-20, 3.507760762572571e-18, 2.816936022651632e-18, 3.1240732110400926e-20, 3.4315625598136834e-19, 3.064111281135114e-18, -2.6414405841044893e-19, -5.284536879099794e-19
5.2, 3.514910123351514e-18, -6.738274508293253e-20, 3.2214536151628924e-19, 2.8066086343350677e-19, -1.1653197823678008e-19, 9.001166918071198e-19, -1.2414449255773594e-19, 2.3852050562513842e-21, 1.865087180057991e-18, 1.510343648123951e-18, 2.5593405735927087e-20, 1.8783284972308315e-19, 1.6275469531294632e-18, -1.34022152793834e-19, -2.6038982556823937e-19
5.3, 1.863457516029268e-18, -3.368123011075193e-20, 1.7504340828550193e-19, 1.649739768813937e-19, -5.911447841913045e-20, 4.800762865309923e-19, -6.262210549019216e-20, 6.153756470111116e-21, 9.927207974456023e-19, 8.104322069648876e-19, 1.8317237072597688e-20, 1.0276680353538487e-19, 8.654745223692588e-19, -6.797812475427553e-20, -1.2787289199378646e-19
5.4, 9.889777114555865e-19, -1.6802284655503955e-20, 9.513571854819789e-20, 9.599922833703299e-20, -2.9976922385205176e-20, 2.5632408521990227e-19, -3.156793255629161e-20, 5.815111905174252e-21, 5.289253462959276e-19, 4.351834111838136e-19, 1.2202852091114928e-20, 5.620065498127555e-20, 4.607310581224216e-19, -3.446950454023456e-20, -6.255610962985905e-20
5.5, 5.254154157341459e-19, -8.364040281657896e-21, 5.17162011758193e-20, 5.539995558308825e-20, -1.5196510667261486e-20, 1.369962906284127e-19, -1.5899113313688887e-20, 4.416451721255577e-21, 2.8208920348641416e-19, 2.338403310621259e-19, 7.779584184982897e-21, 3.0722384494981095e-20, 2.455242534447994e-19, -1.747613622816333e-20, -3.046835687411426e-20
5.6, 2.7941795176446946e-19, -4.154294113883606e-21, 2.811570908593319e-20, 3.175053166688107e-20, -7.701725151009876e-21, 7.328861471890725e-20, -8.004406974529415e-21, 3.036585808480158e-21, 1.5058458598703672e-19, 1.2572790278090105e-19, 4.81333799960917e-21, 1.678530934320669e-20, 1.309722786987088e-19, -8.857630282633576e-21, -1.476310672754025e-20
5.7, 1.4874004844150474e-19, -2.058010830702319e-21, 1.528637135932221e-20, 1.80914150997542e-20, -3.901397285647094e-21, 3.9241176399928196e-20, -4.0260070977352746e-21, 1.972827180771522e-21, 8.045687977082381e-20, 6.763909747463547e-20, 2.9145518725979304e-21, 9.167283799570217e-21, 6.993095189978757e-20, -4.4890588225778735e-21, -7.110100601690553e-21
5.8, 7.92521989761925e-20, -1.0164830491920852e-21, 8.311456132643184e-21, 1.0256949495378202e-20, -1.9760226357420613e-21, 2.1029276065663435e-20, -2.022747877717915e-21, 1.2350007040346822e-21, 4.30240943475459e-20, 3.640756688643136e-20, 1.7362706989068223e-21, 5.0037382370635915e-21, 3.73733264872209e-20, -2.2744466354186256e-21, -3.399920873648892e-21
5.9, 4.2265609788882826e-20, -5.0039783749889935e-22, 4.519117313939752e-21, 5.7898034631098026e-21, -9.992744740838485e-22, 1.1278176864605692e-20, -1.0151772685302343e-21, 7.536873657238507e-22, 2.3025188243754523e-20, 1.9606669039723593e-20, 1.0206955300184701e-21, 2.7300545756533504e-21, 1.9991097774425582e-20, -1.1525520401009022e-21, -1.6112061471071434e-21
6.0, 2.2560379927175392e-20, -2.451491472015695e-22, 2.4571284110744266e-21, 3.2563869817093133e-21, -5.053795126752953e-22, 6.052741887049033e-21, -5.08742262096933e-22, 4.511996823403228e-22, 1.2331551859668783e-20, 1.0563516085936356e-20, 5.941418233594315e-22, 1.4891443833807993e-21, 1.0701992758287425e-20, -5.837481235820433e-22, -7.555048513310377e-22
6.1, 1.2052659241618152e-20, -1.1955938576749793e-22, 1.3360533457659243e-21, 1.8255014995313143e-21, -2.552749630560395e-22, 3.2507724686190755e-21, -2.5461544315048637e-22, 2.662844766543985e-22, 6.609094725797715e-21, 5.69348883922574e-21, 3.430335888801859e-22, 8.119399647384249e-22, 5.73381736015189e-21, -2.958107195742551e-22, -3.491817418046512e-22
6.2, 6.444499902965018e-21, -5.814407042252109e-23, 7.26543186260338e-22, 1.0202813862207414e-21, -1.286929752860259e-22, 1.746794043699152e-21, -1.2709762135216612e-22, 1.5507328042854987e-22, 3.5449343884294475e-21, 3.0696755705322908e-21, 1.9676741188140107e-22, 4.424261360166979e-22, 3.074528255466548e-21, -1.498576876683775e-22, -1.5881939932618795e-22
6.3, 3.448528914819005e-21, -2.810227576711231e-23, 3.9511880101921443e-22, 5.690362380939288e-22, -6.477233550459063e-23, 9.393332978576253e-22, -6.34978202440702e-23, 8.96327083554697e-23, 1.902393270381497e-21, 1.6556608825429186e-21, 1.1234092485036463e-22, 2.4120598261360886e-22, 1.6497068288311635e-21, -7.599915182685673e-23, -7.039486956166178e-23
6.4, 1.8467706072524017e-21, -1.3639735946938765e-23, 2.1490388189771135e-22, 3.1656570787529634e-22, -3.245684229169035e-23, 5.053008171690667e-22, -3.1499687223994723e-23, 5.141521586863165e-23, 1.0214286300177305e-21, 8.931809820841637e-22, 6.391949392903047e-23, 1.314286979024461e-22, 8.859338748569108e-22, -3.863257752047081e-23, -3.008595089629312e-23
6.5, 9.89724408139482e-22, -6.641299153173952e-24, 1.1689347830116915e-22, 1.7581910191035282e-22, -1.6267912130510028e-23, 2.7201334990696355e-22, -1.5656988643909743e-23, 2.935315782178409e-23, 5.487912154979664e-22, 4.8197973333081345e-22, 3.628951396918975e-23, 7.160957541898254e-23, 4.760956380007003e-22, -1.962658968378075e-23, -1.2087740249609996e-23
6.6, 5.3074667967548995e-22, -3.2073636508890666e-24, 6.355480593955809e-23, 9.751238749511324e-23, -8.083906869146085e-24, 1.4650441199072933e-22, -7.775631648959196e-24, 1.671925520809415e-23, 2.9495124842406726e-22, 2.6011837886280822e-22, 2.0634366873787694e-23, 3.9055908599088e-23, 2.5597908935877885e-22, -9.898691538521862e-24, -4.419307185448297e-24
